clip_id,Show,EpId,ClipId,Start,Stop,label
HeStutters_5_189,HeStutters,5,189,39443520,39491520,repetition
HeStutters_5_191,HeStutters,5,191,39682720,39730720,fluent
HeStutters_5_193,HeStutters,5,193,42221600,42269600,fluent
HeStutters_5_194,HeStutters,5,194,42651840,42699840,fluent
HeStutters_5_195,HeStutters,5,195,42682080,42730080,repetition
HeStutters_5_196,HeStutters,5,196,42831520,42879520,repetition
HeStutters_5_197,HeStutters,5,197,42866880,42914880,repetition
HeStutters_5_198,HeStutters,5,198,2766880,2814880,prolongation
HeStutters_6_0,HeStutters,6,0,1369440,1417440,fluent
HeStutters_6_1,HeStutters,6,1,26165280,26213280,prolongation
HeStutters_6_3,HeStutters,6,3,26252960,26300960,fluent
HeStutters_6_4,HeStutters,6,4,26656640,26704640,fluent
HeStutters_6_5,HeStutters,6,5,26690880,26738880,fluent
HeStutters_6_6,HeStutters,6,6,27110240,27158240,prolongation
HeStutters_6_8,HeStutters,6,8,27239040,27287040,fluent
HeStutters_6_9,HeStutters,6,9,27272640,27320640,repetition
HeStutters_6_10,HeStutters,6,10,27551840,27599840,block
HeStutters_6_12,HeStutters,6,12,27641440,27689440,fluent
HeStutters_6_15,HeStutters,6,15,27901280,27949280,fluent
HeStutters_6_16,HeStutters,6,16,27939840,27987840,fluent
HeStutters_6_17,HeStutters,6,17,28069120,28117120,fluent
HeStutters_6_19,HeStutters,6,19,5250880,5298880,fluent
HeStutters_6_20,HeStutters,6,20,28706080,28754080,fluent
HeStutters_6_21,HeStutters,6,21,28755200,28803200,fluent
HeStutters_6_23,HeStutters,6,23,28896320,28944320,fluent
HeStutters_6_24,HeStutters,6,24,29330880,29378880,fluent
HeStutters_6_25,HeStutters,6,25,29364000,29412000,repetition
HeStutters_6_26,HeStutters,6,26,29461600,29509600,fluent
HeStutters_6_27,HeStutters,6,27,29500320,29548320,fluent
HeStutters_6_28,HeStutters,6,28,29629280,29677280,fluent
HeStutters_6_29,HeStutters,6,29,29673280,29721280,repetition
HeStutters_6_30,HeStutters,6,30,29724480,29772480,fluent
HeStutters_6_31,HeStutters,6,31,29998240,30046240,fluent
HeStutters_6_32,HeStutters,6,32,30039200,30087200,fluent
HeStutters_6_33,HeStutters,6,33,30619360,30667360,block
HeStutters_6_34,HeStutters,6,34,30662080,30710080,fluent
HeStutters_6_35,HeStutters,6,35,30984960,31032960,fluent
HeStutters_6_36,HeStutters,6,36,31024640,31072640,repetition
HeStutters_6_37,HeStutters,6,37,31165120,31213120,fluent
HeStutters_6_40,HeStutters,6,40,5850560,5898560,fluent
HeStutters_6_42,HeStutters,6,42,31289920,31337920,repetition
HeStutters_6_43,HeStutters,6,43,31784160,31832160,fluent
HeStutters_6_44,HeStutters,6,44,31830080,31878080,prolongation
HeStutters_6_45,HeStutters,6,45,32109120,32157120,prolongation
HeStutters_6_46,HeStutters,6,46,32151680,32199680,fluent
HeStutters_6_48,HeStutters,6,48,32731200,32779200,repetition
HeStutters_6_49,HeStutters,6,49,32773760,32821760,fluent
HeStutters_6_51,HeStutters,6,51,32982560,33030560,repetition
HeStutters_6_53,HeStutters,6,53,33363520,33411520,fluent
HeStutters_6_55,HeStutters,6,55,33512320,33560320,fluent
HeStutters_6_57,HeStutters,6,57,33613760,33661760,block
HeStutters_6_59,HeStutters,6,59,33853120,33901120,block
HeStutters_6_60,HeStutters,6,60,33899520,33947520,fluent
HeStutters_6_61,HeStutters,6,61,34181600,34229600,fluent
HeStutters_6_62,HeStutters,6,62,34219040,34267040,repetition
HeStutters_6_64,HeStutters,6,64,34613120,34661120,fluent
HeStutters_6_66,HeStutters,6,66,34877920,34925920,prolongation
HeStutters_6_67,HeStutters,6,67,35108000,35156000,interjection
HeStutters_6_69,HeStutters,6,69,35507840,35555840,fluent
HeStutters_6_71,HeStutters,6,71,36267520,36315520,fluent
HeStutters_6_72,HeStutters,6,72,36307520,36355520,fluent
HeStutters_6_73,HeStutters,6,73,36336160,36384160,repetition
HeStutters_6_75,HeStutters,6,75,36664960,36712960,prolongation
HeStutters_6_78,HeStutters,6,78,5968960,6016960,fluent
HeStutters_6_79,HeStutters,6,79,37234240,37282240,prolongation
HeStutters_6_81,HeStutters,6,81,37357280,37405280,block
HeStutters_6_82,HeStutters,6,82,37633760,37681760,prolongation
HeStutters_6_83,HeStutters,6,83,37667680,37715680,prolongation
HeStutters_6_84,HeStutters,6,84,37823200,37871200,fluent
HeStutters_6_86,HeStutters,6,86,38317440,38365440,prolongation
HeStutters_6_93,HeStutters,6,93,38955200,39003200,repetition
HeStutters_6_95,HeStutters,6,95,6064800,6112800,repetition
HeStutters_6_98,HeStutters,6,98,39484960,39532960,repetition
HeStutters_6_100,HeStutters,6,100,39833120,39881120,repetition
HeStutters_6_103,HeStutters,6,103,40189440,40237440,block
HeStutters_6_104,HeStutters,6,104,40664000,40712000,fluent
HeStutters_6_105,HeStutters,6,105,40696160,40744160,fluent
HeStutters_6_106,HeStutters,6,106,41675520,41723520,fluent
HeStutters_6_108,HeStutters,6,108,41960000,42008000,repetition
HeStutters_6_110,HeStutters,6,110,42048640,42096640,repetition
HeStutters_6_111,HeStutters,6,111,42397440,42445440,fluent
HeStutters_6_112,HeStutters,6,112,42432960,42480960,repetition
HeStutters_6_113,HeStutters,6,113,43053440,43101440,fluent
HeStutters_6_116,HeStutters,6,116,43173440,43221440,repetition
HeStutters_6_117,HeStutters,6,117,43756000,43804000,repetition
HeStutters_6_118,HeStutters,6,118,43806720,43854720,repetition
HeStutters_6_119,HeStutters,6,119,43824800,43872800,fluent
HeStutters_6_120,HeStutters,6,120,43880320,43928320,fluent
HeStutters_6_122,HeStutters,6,122,44125120,44173120,fluent
HeStutters_6_124,HeStutters,6,124,44378080,44426080,fluent
HeStutters_6_126,HeStutters,6,126,44549760,44597760,fluent
HeStutters_6_127,HeStutters,6,127,44588480,44636480,prolongation
HeStutters_6_128,HeStutters,6,128,44984000,45032000,fluent
HeStutters_6_129,HeStutters,6,129,45019360,45067360,fluent
HeStutters_6_130,HeStutters,6,130,45548480,45596480,fluent
HeStutters_6_133,HeStutters,6,133,45705920,45753920,fluent
HeStutters_6_135,HeStutters,6,135,6544000,6592000,fluent
HeStutters_6_137,HeStutters,6,137,46035520,46083520,block
HeStutters_6_139,HeStutters,6,139,6671680,6719680,fluent
HeStutters_6_140,HeStutters,6,140,6720160,6768160,fluent
HeStutters_6_141,HeStutters,6,141,6753600,6801600,fluent
HeStutters_6_143,HeStutters,6,143,6859040,6907040,fluent
HeStutters_6_144,HeStutters,6,144,2753760,2801760,fluent
HeStutters_6_147,HeStutters,6,147,7112160,7160160,fluent
HeStutters_6_149,HeStutters,6,149,7196000,7244000,fluent
HeStutters_6_150,HeStutters,6,150,7237120,7285120,fluent
HeStutters_6_152,HeStutters,6,152,7443520,7491520,fluent
HeStutters_6_155,HeStutters,6,155,7570720,7618720,fluent
HeStutters_6_157,HeStutters,6,157,7641600,7689600,fluent
HeStutters_6_159,HeStutters,6,159,7754720,7802720,fluent
HeStutters_6_160,HeStutters,6,160,8153440,8201440,repetition
HeStutters_6_161,HeStutters,6,161,8192000,8240000,repetition
HeStutters_6_163,HeStutters,6,163,8517120,8565120,fluent
HeStutters_6_164,HeStutters,6,164,8570400,8618400,fluent
HeStutters_6_165,HeStutters,6,165,8596160,8644160,repetition
HeStutters_6_168,HeStutters,6,168,8789760,8837760,repetition
HeStutters_6_169,HeStutters,6,169,8972800,9020800,prolongation
HeStutters_6_170,HeStutters,6,170,9013920,9061920,fluent
HeStutters_6_171,HeStutters,6,171,9260640,9308640,prolongation
HeStutters_6_172,HeStutters,6,172,9316960,9364960,fluent
HeStutters_6_173,HeStutters,6,173,9336320,9384320,repetition
HeStutters_6_174,HeStutters,6,174,9505440,9553440,block
HeStutters_6_175,HeStutters,6,175,9539040,9587040,fluent
HeStutters_6_176,HeStutters,6,176,9600640,9648640,fluent
HeStutters_6_177,HeStutters,6,177,9728960,9776960,fluent
HeStutters_6_178,HeStutters,6,178,9780320,9828320,fluent
HeStutters_6_180,HeStutters,6,180,2968640,3016640,fluent
HeStutters_6_181,HeStutters,6,181,9948320,9996320,repetition
HeStutters_6_183,HeStutters,6,183,10056480,10104480,interjection
HeStutters_6_185,HeStutters,6,185,10146400,10194400,repetition
HeStutters_6_186,HeStutters,6,186,10224320,10272320,prolongation
HeStutters_6_189,HeStutters,6,189,10780320,10828320,repetition
HeStutters_6_191,HeStutters,6,191,10909120,10957120,fluent
HeStutters_6_193,HeStutters,6,193,11077120,11125120,repetition
HeStutters_6_194,HeStutters,6,194,11132960,11180960,fluent
HeStutters_6_195,HeStutters,6,195,11165920,11213920,repetition
HeStutters_6_197,HeStutters,6,197,11379680,11427680,prolongation
HeStutters_6_198,HeStutters,6,198,3355520,3403520,fluent
HeStutters_6_200,HeStutters,6,200,11958880,12006880,prolongation
HeStutters_6_202,HeStutters,6,202,12123040,12171040,fluent
HeStutters_6_204,HeStutters,6,204,12222080,12270080,repetition
HeStutters_6_205,HeStutters,6,205,12254560,12302560,fluent
HeStutters_6_206,HeStutters,6,206,12688000,12736000,prolongation
HeStutters_6_207,HeStutters,6,207,12736960,12784960,fluent
HeStutters_6_209,HeStutters,6,209,13128800,13176800,repetition
HeStutters_6_211,HeStutters,6,211,13246880,13294880,fluent
HeStutters_6_212,HeStutters,6,212,13332800,13380800,fluent
HeStutters_6_214,HeStutters,6,214,13508960,13556960,fluent
HeStutters_6_216,HeStutters,6,216,13942240,13990240,block
HeStutters_6_217,HeStutters,6,217,13985440,14033440,fluent
HeStutters_6_218,HeStutters,6,218,14932320,14980320,fluent
HeStutters_6_220,HeStutters,6,220,4189280,4237280,fluent
HeStutters_6_222,HeStutters,6,222,15244640,15292640,repetition
HeStutters_6_224,HeStutters,6,224,15322080,15370080,prolongation
HeStutters_6_225,HeStutters,6,225,16264640,16312640,prolongation
HeStutters_6_226,HeStutters,6,226,16327360,16375360,block
HeStutters_6_227,HeStutters,6,227,16385760,16433760,repetition
HeStutters_6_228,HeStutters,6,228,16642880,16690880,fluent
HeStutters_6_232,HeStutters,6,232,18033920,18081920,fluent
HeStutters_6_233,HeStutters,6,233,18488000,18536000,block
HeStutters_6_236,HeStutters,6,236,18650560,18698560,fluent
HeStutters_6_237,HeStutters,6,237,4330240,4378240,fluent
HeStutters_6_239,HeStutters,6,239,18721280,18769280,fluent
HeStutters_6_241,HeStutters,6,241,19257120,19305120,fluent
HeStutters_6_242,HeStutters,6,242,19277600,19325600,fluent
HeStutters_6_243,HeStutters,6,243,19335040,19383040,block
HeStutters_6_244,HeStutters,6,244,19377440,19425440,repetition
HeStutters_6_245,HeStutters,6,245,19446560,19494560,repetition
HeStutters_6_247,HeStutters,6,247,19640320,19688320,repetition
HeStutters_6_249,HeStutters,6,249,19989920,20037920,fluent
HeStutters_6_250,HeStutters,6,250,20258400,20306400,fluent
HeStutters_6_251,HeStutters,6,251,20297600,20345600,fluent
HeStutters_6_252,HeStutters,6,252,21380480,21428480,fluent
HeStutters_6_254,HeStutters,6,254,21481440,21529440,fluent
HeStutters_6_255,HeStutters,6,255,4659360,4707360,fluent
HeStutters_6_257,HeStutters,6,257,21716320,21764320,prolongation
HeStutters_6_258,HeStutters,6,258,21756960,21804960,repetition
HeStutters_6_259,HeStutters,6,259,21823040,21871040,repetition
HeStutters_6_261,HeStutters,6,261,22182880,22230880,fluent
HeStutters_6_262,HeStutters,6,262,22360000,22408000,interjection
HeStutters_6_266,HeStutters,6,266,22921120,22969120,fluent
HeStutters_6_268,HeStutters,6,268,23044160,23092160,fluent
HeStutters_6_269,HeStutters,6,269,23173920,23221920,fluent
HeStutters_6_271,HeStutters,6,271,23268960,23316960,fluent
HeStutters_6_273,HeStutters,6,273,5002560,5050560,prolongation
HeStutters_6_275,HeStutters,6,275,23371520,23419520,repetition
HeStutters_6_276,HeStutters,6,276,23441600,23489600,fluent
HeStutters_6_279,HeStutters,6,279,23743200,23791200,repetition
HeStutters_6_282,HeStutters,6,282,24492800,24540800,repetition
HeStutters_6_283,HeStutters,6,283,24530560,24578560,fluent
HeStutters_6_284,HeStutters,6,284,24859840,24907840,fluent
HeStutters_6_285,HeStutters,6,285,24894720,24942720,fluent
HeStutters_6_286,HeStutters,6,286,25614240,25662240,fluent
HeStutters_6_287,HeStutters,6,287,25653120,25701120,prolongation
HeStutters_6_288,HeStutters,6,288,25725440,25773440,repetition
HeStutters_6_289,HeStutters,6,289,25767840,25815840,repetition
HeStutters_6_292,HeStutters,6,292,5162560,5210560,fluent
HeStutters_6_293,HeStutters,6,293,5195200,5243200,interjection
HeStutters_7_0,HeStutters,7,0,2831040,2879040,fluent
HeStutters_7_1,HeStutters,7,1,3611680,3659680,block
HeStutters_7_2,HeStutters,7,2,4804800,4852800,fluent
HeStutters_7_3,HeStutters,7,3,6223360,6271360,fluent
HeStutters_7_4,HeStutters,7,4,7320160,7368160,fluent
HeStutters_7_5,HeStutters,7,5,7773440,7821440,fluent
HeStutters_7_6,HeStutters,7,6,8432640,8480640,prolongation
HeStutters_7_7,HeStutters,7,7,8534880,8582880,fluent
HeStutters_7_8,HeStutters,7,8,1457600,1505600,fluent
HeStutters_7_9,HeStutters,7,9,9964320,10012320,fluent
HeStutters_7_10,HeStutters,7,10,10766880,10814880,fluent
HeStutters_7_12,HeStutters,7,12,14910560,14958560,repetition
HeStutters_7_13,HeStutters,7,13,15262240,15310240,fluent
HeStutters_7_14,HeStutters,7,14,16114400,16162400,fluent
HeStutters_7_15,HeStutters,7,15,16186400,16234400,fluent
HeStutters_7_16,HeStutters,7,16,16227360,16275360,fluent
HeStutters_7_17,HeStutters,7,17,19064480,19112480,fluent
HeStutters_7_18,HeStutters,7,18,19500320,19548320,fluent
HeStutters_7_19,HeStutters,7,19,1634400,1682400,fluent
HeStutters_7_20,HeStutters,7,20,20036160,20084160,fluent
HeStutters_7_21,HeStutters,7,21,21157760,21205760,fluent
HeStutters_7_22,HeStutters,7,22,26392960,26440960,fluent
HeStutters_7_23,HeStutters,7,23,27033120,27081120,fluent
HeStutters_7_24,HeStutters,7,24,27374240,27422240,fluent
HeStutters_7_25,HeStutters,7,25,27414400,27462400,fluent
HeStutters_7_26,HeStutters,7,26,27449280,27497280,fluent
HeStutters_7_27,HeStutters,7,27,30365440,30413440,fluent
HeStutters_7_28,HeStutters,7,28,32765280,32813280,fluent
HeStutters_7_29,HeStutters,7,29,32798240,32846240,fluent
HeStutters_7_30,HeStutters,7,30,35871360,35919360,block
HeStutters_7_31,HeStutters,7,31,36389600,36437600,block
HeStutters_7_32,HeStutters,7,32,37479680,37527680,repetition
HeStutters_7_33,HeStutters,7,33,38612320,38660320,fluent
HeStutters_7_34,HeStutters,7,34,38643680,38691680,fluent
HeStutters_7_35,HeStutters,7,35,38982880,39030880,fluent
HeStutters_7_36,HeStutters,7,36,39296480,39344480,fluent
HeStutters_7_37,HeStutters,7,37,40880160,40928160,fluent
HeStutters_7_38,HeStutters,7,38,40912960,40960960,fluent
HeStutters_7_39,HeStutters,7,39,41143040,41191040,fluent
HeStutters_8_0,HeStutters,8,0,866240,914240,fluent
HeStutters_8_1,HeStutters,8,1,39938560,39986560,fluent
HeStutters_8_2,HeStutters,8,2,39968640,40016640,block
HeStutters_8_3,HeStutters,8,3,40523680,40571680,fluent
HeStutters_8_5,HeStutters,8,5,41115680,41163680,fluent
HeStutters_8_6,HeStutters,8,6,41148320,41196320,fluent
HeStutters_8_7,HeStutters,8,7,41680320,41728320,fluent
HeStutters_8_8,HeStutters,8,8,41713760,41761760,repetition
HeStutters_8_10,HeStutters,8,10,42128640,42176640,repetition
HeStutters_8_11,HeStutters,8,11,42244960,42292960,repetition
HeStutters_8_12,HeStutters,8,12,42274560,42322560,fluent
HeStutters_8_13,HeStutters,8,13,42598560,42646560,fluent
HeStutters_8_14,HeStutters,8,14,42634880,42682880,fluent
HeStutters_8_15,HeStutters,8,15,42964320,43012320,fluent
HeStutters_8_17,HeStutters,8,17,4222720,4270720,fluent
HeStutters_8_18,HeStutters,8,18,4251520,4299520,fluent
HeStutters_8_19,HeStutters,8,19,4594720,4642720,fluent
HeStutters_8_21,HeStutters,8,21,4969760,5017760,block
HeStutters_8_22,HeStutters,8,22,4998240,5046240,fluent
HeStutters_8_23,HeStutters,8,23,5437920,5485920,fluent
HeStutters_8_24,HeStutters,8,24,5464640,5512640,fluent
HeStutters_8_25,HeStutters,8,25,5778560,5826560,block
HeStutters_8_26,HeStutters,8,26,5808640,5856640,fluent
HeStutters_8_27,HeStutters,8,27,6028800,6076800,prolongation
HeStutters_8_28,HeStutters,8,28,6055840,6103840,repetition
HeStutters_8_29,HeStutters,8,29,6124800,6172800,fluent
HeStutters_8_30,HeStutters,8,30,6155520,6203520,fluent
HeStutters_8_31,HeStutters,8,31,6491520,6539520,prolongation
HeStutters_8_33,HeStutters,8,33,7032000,7080000,prolongation
HeStutters_8_34,HeStutters,8,34,7060000,7108000,fluent
HeStutters_8_36,HeStutters,8,36,7197280,7245280,block
HeStutters_8_37,HeStutters,8,37,935360,983360,fluent
HeStutters_8_41,HeStutters,8,41,9027040,9075040,fluent
HeStutters_8_42,HeStutters,8,42,9054720,9102720,fluent
HeStutters_8_44,HeStutters,8,44,9874720,9922720,repetition
HeStutters_8_45,HeStutters,8,45,9902080,9950080,prolongation
HeStutters_8_48,HeStutters,8,48,10492960,10540960,repetition
HeStutters_8_50,HeStutters,8,50,10558240,10606240,fluent
HeStutters_8_51,HeStutters,8,51,11008000,11056000,fluent
HeStutters_8_52,HeStutters,8,52,11037920,11085920,fluent
HeStutters_8_53,HeStutters,8,53,11214080,11262080,prolongation
HeStutters_8_54,HeStutters,8,54,11245280,11293280,repetition
HeStutters_8_56,HeStutters,8,56,11495200,11543200,fluent
HeStutters_8_58,HeStutters,8,58,11650560,11698560,fluent
HeStutters_8_59,HeStutters,8,59,11680480,11728480,repetition
HeStutters_8_60,HeStutters,8,60,12183680,12231680,fluent
HeStutters_8_61,HeStutters,8,61,12212320,12260320,fluent
HeStutters_8_62,HeStutters,8,62,12951200,12999200,fluent
HeStutters_8_63,HeStutters,8,63,12981600,13029600,block
HeStutters_8_64,HeStutters,8,64,13121920,13169920,fluent
HeStutters_8_66,HeStutters,8,66,13457760,13505760,fluent
HeStutters_8_68,HeStutters,8,68,13720800,13768800,fluent
HeStutters_8_69,HeStutters,8,69,13748320,13796320,fluent
HeStutters_8_70,HeStutters,8,70,14542080,14590080,interjection
HeStutters_8_71,HeStutters,8,71,14572960,14620960,fluent
HeStutters_8_72,HeStutters,8,72,15263360,15311360,repetition
HeStutters_8_73,HeStutters,8,73,15290880,15338880,fluent
HeStutters_8_74,HeStutters,8,74,15541440,15589440,fluent
HeStutters_8_75,HeStutters,8,75,15571040,15619040,fluent
HeStutters_8_78,HeStutters,8,78,1187520,1235520,fluent
HeStutters_8_79,HeStutters,8,79,1216800,1264800,fluent
HeStutters_8_80,HeStutters,8,80,16144480,16192480,fluent
HeStutters_8_82,HeStutters,8,82,16532640,16580640,fluent
HeStutters_8_83,HeStutters,8,83,16562400,16610400,repetition
HeStutters_8_84,HeStutters,8,84,16742080,16790080,fluent
HeStutters_8_85,HeStutters,8,85,16768800,16816800,fluent
HeStutters_8_86,HeStutters,8,86,16928480,16976480,fluent
HeStutters_8_87,HeStutters,8,87,16956160,17004160,fluent
HeStutters_8_88,HeStutters,8,88,17008000,17056000,prolongation
HeStutters_8_89,HeStutters,8,89,17054080,17102080,block
HeStutters_8_90,HeStutters,8,90,17352960,17400960,fluent
HeStutters_8_91,HeStutters,8,91,17379680,17427680,repetition
HeStutters_8_92,HeStutters,8,92,18235200,18283200,fluent
HeStutters_8_94,HeStutters,8,94,18757120,18805120,fluent
HeStutters_8_95,HeStutters,8,95,18790400,18838400,fluent
HeStutters_8_97,HeStutters,8,97,1713120,1761120,fluent
HeStutters_8_98,HeStutters,8,98,1740480,1788480,block
HeStutters_8_100,HeStutters,8,100,19903840,19951840,fluent
HeStutters_8_101,HeStutters,8,101,20562080,20610080,fluent
HeStutters_8_106,HeStutters,8,106,22477280,22525280,prolongation
HeStutters_8_108,HeStutters,8,108,23800480,23848480,repetition
HeStutters_8_109,HeStutters,8,109,24954240,25002240,prolongation
HeStutters_8_110,HeStutters,8,110,24982400,25030400,prolongation
HeStutters_8_111,HeStutters,8,111,25519200,25567200,repetition
HeStutters_8_112,HeStutters,8,112,25547840,25595840,fluent
HeStutters_8_113,HeStutters,8,113,25583520,25631520,fluent
HeStutters_8_114,HeStutters,8,114,26899520,26947520,repetition
HeStutters_8_115,HeStutters,8,115,26934240,26982240,block
HeStutters_8_116,HeStutters,8,116,27309120,27357120,fluent
HeStutters_8_117,HeStutters,8,117,27338880,27386880,fluent
HeStutters_8_121,HeStutters,8,121,28367840,28415840,repetition
